01/09/2020 	45,44
02/09/2020 	45,44
03/09/2020 	45,44
04/09/2020 	45,44
07/09/2020 	45,44
08/09/2020 	45,44
09/09/2020 	45,44
10/09/2020 	45,44
11/09/2020 	45,44
14/09/2020 	45,44
15/09/2020 	45,44
16/09/2020 	45,44
17/09/2020 	45,44
18/09/2020 	45,44
21/09/2020 	45,44
22/09/2020 	45,44
23/09/2020 	45,44
24/09/2020 	45,44
25/09/2020 	45,44
28/09/2020 	45,44
29/09/2020 	45,44
30/09/2020 	45,44
01/10/2020 	45,44
02/10/2020 	45,44
05/10/2020 	45,44
06/10/2020 	45,44
07/10/2020 	45,44
08/10/2020 	45,44
09/10/2020 	45,44
13/10/2020 	44,03
14/10/2020 	44,03
15/10/2020 	44,03
16/10/2020 	44,03
19/10/2020 	44,03
20/10/2020 	42,64
21/10/2020 	42,64
22/10/2020 	42,64
23/10/2020 	42,64
26/10/2020 	42,64
27/10/2020 	42,64
28/10/2020 	42,64
29/10/2020 	42,64
30/10/2020 	42,64
02/11/2020 	42,64
03/11/2020 	42,64
04/11/2020 	42,64
05/11/2020 	42,64
09/11/2020 	42,64
10/11/2020 	42,61
11/11/2020 	42,64
12/11/2020 	42,64
13/11/2020 	42,64
16/11/2020 	42,64
17/11/2020 	45,44
18/11/2020 	45,44
19/11/2020 	45,44
20/11/2020 	45,44
24/11/2020 	45,44
25/11/2020 	45,44
26/11/2020 	45,44
27/11/2020 	45,44
30/11/2020 	45,44
01/12/2020 	45,44
02/12/2020 	45,44
03/12/2020 	45,44
04/12/2020 	45,44
09/12/2020 	45,46
10/12/2020 	45,44
11/12/2020 	45,44
14/12/2020 	45,44
15/12/2020 	45,44
16/12/2020 	45,44
17/12/2020 	45,44
18/12/2020 	45,44
21/12/2020 	45,44
22/12/2020 	45,44
23/12/2020 	45,41
28/12/2020 	45,41
29/12/2020 	45,44
30/12/2020 	45,41
04/01/2021 	45,44
05/01/2021 	45,44
06/01/2021 	45,44
07/01/2021 	45,44
08/01/2021 	45,44
11/01/2021 	45,44
12/01/2021 	45,44
13/01/2021 	45,44
14/01/2021 	45,44
15/01/2021 	45,44
18/01/2021 	45,44
19/01/2021 	45,44
20/01/2021 	45,41
21/01/2021 	45,44
22/01/2021 	45,44
25/01/2021 	45,44
26/01/2021 	45,44
27/01/2021 	45,44
28/01/2021 	45,44
29/01/2021 	45,44
01/02/2021 	45,44
02/02/2021 	45,44
03/02/2021 	45,44
04/02/2021 	45,44
05/02/2021 	45,44
08/02/2021 	45,44
09/02/2021 	45,44
10/02/2021 	45,44
11/02/2021 	45,44
12/02/2021 	45,44
17/02/2021 	45,46
18/02/2021 	45,44
19/02/2021 	45,44
22/02/2021 	45,44
23/02/2021 	45,44
24/02/2021 	45,44
25/02/2021 	45,44
26/02/2021 	45,44
01/03/2021 	45,44
02/03/2021 	45,44
03/03/2021 	45,44
04/03/2021 	45,46
05/03/2021 	45,46
08/03/2021 	45,46
09/03/2021 	45,44
10/03/2021 	45,44
11/03/2021 	45,44
12/03/2021 	45,44
15/03/2021 	45,44
16/03/2021 	45,44
17/03/2021 	45,44
18/03/2021 	45,44
19/03/2021 	45,44
22/03/2021 	45,44
23/03/2021 	45,44
25/03/2021 	45,44
26/03/2021 	45,44
29/03/2021 	45,44
30/03/2021 	45,44
31/03/2021 	45,41
05/04/2021 	45,41
06/04/2021 	45,44
07/04/2021 	45,44
08/04/2021 	45,44
09/04/2021 	45,44
12/04/2021 	45,44
13/04/2021 	45,44
14/04/2021 	45,44
15/04/2021 	45,44
16/04/2021 	45,44
19/04/2021 	45,44
20/04/2021 	45,44
21/04/2021 	45,44
22/04/2021 	45,44
23/04/2021 	45,44
26/04/2021 	45,44
27/04/2021 	45,41
28/04/2021 	45,41
29/04/2021 	45,44
30/04/2021 	45,44
03/05/2021 	45,44
04/05/2021 	45,44
05/05/2021 	45,44
06/05/2021 	45,44
07/05/2021 	45,44
10/05/2021 	45,44
11/05/2021 	45,44
12/05/2021 	45,44
13/05/2021 	45,44
14/05/2021 	45,44
17/05/2021 	45,44
18/05/2021 	45,44
19/05/2021 	45,44
20/05/2021 	45,44
21/05/2021 	45,44
26/05/2021 	45,46
27/05/2021 	45,44
28/05/2021 	45,44
31/05/2021 	45,44
01/06/2021 	45,44
02/06/2021 	45,44
03/06/2021 	45,44
04/06/2021 	45,44
07/06/2021 	45,44
08/06/2021 	45,44
09/06/2021 	45,44
10/06/2021 	45,44
11/06/2021 	45,44
14/06/2021 	45,44
15/06/2021 	45,44
16/06/2021 	45,44
17/06/2021 	45,44
18/06/2021 	45,44
22/06/2021 	45,44
23/06/2021 	45,44
24/06/2021 	45,44
25/06/2021 	45,44
28/06/2021 	45,44
29/06/2021 	45,44
30/06/2021 	45,44
01/07/2021 	45,44
02/07/2021 	45,44
05/07/2021 	45,44
06/07/2021 	45,44
07/07/2021 	45,44
08/07/2021 	45,44
12/07/2021 	45,44
13/07/2021 	45,44
14/07/2021 	45,44
15/07/2021 	45,44
16/07/2021 	45,44
19/07/2021 	45,44
20/07/2021 	45,44
21/07/2021 	45,44
22/07/2021 	45,44
23/07/2021 	45,44
26/07/2021 	45,44
27/07/2021 	45,44
28/07/2021 	45,44
29/07/2021 	45,44
30/07/2021 	45,44
02/08/2021 	45,44
03/08/2021 	45,44
04/08/2021 	45,44
05/08/2021 	45,44
06/08/2021 	45,44
09/08/2021 	45,44
10/08/2021 	45,44
11/08/2021 	45,44
12/08/2021 	45,44
13/08/2021 	45,44
17/08/2021 	45,44
18/08/2021 	45,44
19/08/2021 	45,44
20/08/2021 	45,44
23/08/2021 	45,44
24/08/2021 	45,44
25/08/2021 	45,44
26/08/2021 	45,44
27/08/2021 	45,44
30/08/2021 	45,44
31/08/2021 	45,44
01/09/2021 	45,44
02/09/2021 	45,44
03/09/2021 	45,44
06/09/2021 	45,44
07/09/2021 	45,44
08/09/2021 	45,44
09/09/2021 	45,44
10/09/2021 	45,44
13/09/2021 	45,44
14/09/2021 	45,44
15/09/2021 	45,44
16/09/2021 	45,44
17/09/2021 	45,44
